label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I am a steak and potatoes person,My faith supports eating meat,positive,implicit,55,24,17,0.4473083419780519,1.0,0.4473083419780519,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I am a steak and potatoes person,Social contacts avoid meat for health reasons,negative,explicit,45,24,27,0.4473083419780519,1.0,0.4473083419780519,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I enjoy eating a variety of meats,I find meat delicious,positive,explicit,85,-1,24,0.1754721175406234,0.3873738483857273,,0.3873738483857273
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I enjoy eating a variety of meats,I like how meat is prepared,positive,explicit,80,-1,11,0.1754721175406234,0.297758005813794,,0.297758005813794
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I enjoy eating a variety of meats,Most people I know eat meat,positive,implicit,40,-1,28,0.1754721175406234,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I enjoy eating a variety of meats,My faith supports eating meat,positive,implicit,35,-1,17,0.1754721175406234,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I enjoy eating a variety of meats,Social contacts avoid meat for health reasons,negative,explicit,35,-1,27,0.1754721175406234,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I find meat delicious,I like how meat is prepared,positive,explicit,92,24,11,0.3873738483857273,0.297758005813794,0.3873738483857273,0.297758005813794
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I find meat delicious,Most people I know eat meat,positive,implicit,50,24,28,0.3873738483857273,1.0,0.3873738483857273,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I find meat delicious,My faith supports eating meat,positive,explicit,60,24,17,0.3873738483857273,1.0,0.3873738483857273,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I find meat delicious,Social contacts avoid meat for health reasons,negative,explicit,30,24,27,0.3873738483857273,1.0,0.3873738483857273,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I like how meat is prepared,Most people I know eat meat,positive,implicit,35,11,28,0.297758005813794,1.0,0.297758005813794,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I like how meat is prepared,My faith supports eating meat,positive,implicit,30,11,17,0.297758005813794,1.0,0.297758005813794,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,I like how meat is prepared,Social contacts avoid meat for health reasons,negative,explicit,30,11,27,0.297758005813794,1.0,0.297758005813794,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,Meat meals bring people together,Most people I know eat meat,positive,explicit,88,22,28,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,Meat meals bring people together,Social contacts avoid meat for health reasons,negative,explicit,40,22,27,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,Most people I know eat meat,Social contacts avoid meat for health reasons,negative,explicit,75,28,27,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,Most people I know eat meat,My faith supports eating meat,positive,implicit,30,28,17,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,05dc9cc1ea5a74bc,1,My faith supports eating meat,Social contacts avoid meat for health reasons,negative,explicit,40,17,27,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,I eat a lot of chicken,I want to get a lot of protein,positive,explicit,95,1,12,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,I eat beef and turkey regularly,I want to get a lot of protein,positive,explicit,90,1,12,0.3199338581652528,1.0,0.3199338581652528,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,I enjoy eating meat,I like the taste of meat,positive,explicit,98,26,11,1.0,0.2171059816495047,1.0,0.2171059816495047
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,I enjoy eating meat,I want to get a lot of protein,positive,explicit,85,26,12,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,I enjoy few vegetables,I enjoy eating meat,positive,implicit,60,2,26,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,I enjoy few vegetables,I think meat-free diets are difficult,positive,explicit,85,2,20,1.0,0.5064957954199147,1.0,0.5064957954199147
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,I like the taste of meat,I want to get a lot of protein,positive,explicit,80,11,12,0.2171059816495047,1.0,0.2171059816495047,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,I think meat-free diets are difficult,I want to get a lot of protein,positive,explicit,70,20,12,0.5064957954199147,1.0,0.5064957954199147,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,I think meat-free diets are difficult,I like the taste of meat,positive,implicit,50,20,11,0.5064957954199147,0.2171059816495047,0.5064957954199147,0.2171059816495047
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,I think meat-free diets are difficult,I enjoy eating meat,positive,implicit,55,20,26,0.5064957954199147,1.0,0.5064957954199147,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,People I spend time with eat meat,My boyfriend wants a lot of protein,positive,explicit,88,-1,12,0.1319156700809372,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,My boyfriend wants a lot of protein,People I spend time with eat meat,positive,explicit,88,12,-1,1.0,0.1319156700809372,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,My daughter eats meat regularly,People I spend time with eat meat,positive,explicit,85,3,-1,1.0,0.1319156700809372,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,People I spend time with eat meat,I enjoy eating meat,positive,implicit,40,-1,26,0.1319156700809372,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,a22e24bd1aef3c96,1,People I spend time with eat meat,I want to get a lot of protein,positive,implicit,45,-1,12,0.1319156700809372,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,Friends and family have varied meat-eating habits,I am mindful of meat consumption,positive,implicit,50,3,-1,0.0997519077985478,0.3897758867927538,0.0997519077985478,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,Friends and family have varied meat-eating habits,Social gatherings often include meat,positive,explicit,65,3,22,0.0997519077985478,1.0,0.0997519077985478,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,Friends and family have varied meat-eating habits,I eat meat a few times a week,positive,implicit,40,3,18,0.0997519077985478,1.0,0.0997519077985478,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,I am mindful of meat consumption,I eat meat a few times a week,positive,explicit,70,-1,18,0.3897758867927538,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,I am mindful of meat consumption,I have health concerns about meat,positive,explicit,80,-1,4,0.3897758867927538,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,I am mindful of meat consumption,Social gatherings often include meat,negative,explicit,45,-1,22,0.3897758867927538,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,I eat meat a few times a week,I enjoy the taste of meat,positive,explicit,65,18,24,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,I eat meat a few times a week,I have health concerns about meat,negative,explicit,50,18,4,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,I enjoy the taste of meat,I have health concerns about meat,negative,explicit,75,24,4,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,I enjoy the taste of meat,I am mindful of meat consumption,negative,explicit,40,24,-1,1.0,0.3897758867927538,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,I enjoy the taste of meat,Social gatherings often include meat,positive,implicit,30,24,22,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7aa3b079e2dda8a1,1,I eat meat a few times a week,Social gatherings often include meat,positive,explicit,35,18,22,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,Eating meat is part of my routine,I eat meat several times a week,positive,explicit,90,-1,18,0.0725445677388066,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,Eating meat is part of my routine,I like the taste of meat,positive,explicit,60,-1,11,0.0725445677388066,0.2129289104862213,,0.2129289104862213
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,Eating meat is part of my routine,Meat is filling for me,positive,implicit,60,-1,11,0.0725445677388066,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,Eating meat is part of my routine,I eat meat to get protein,positive,explicit,65,-1,16,0.0725445677388066,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,"Few appealing, filling recipes without meat",I have considered eating less meat,negative,explicit,90,-1,0,0.3352948965584865,0.3007098259263951,,0.3007098259263951
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,"Few appealing, filling recipes without meat",Meat is filling for me,positive,explicit,85,-1,11,0.3352948965584865,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,"Few appealing, filling recipes without meat",I dislike meat substitutes,positive,explicit,75,-1,20,0.3352948965584865,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,"Few appealing, filling recipes without meat",I eat meat to get protein,positive,explicit,80,-1,16,0.3352948965584865,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,I dislike meat substitutes,I have considered eating less meat,negative,explicit,60,20,0,1.0,0.3007098259263951,1.0,0.3007098259263951
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,I eat meat several times a week,People around me eat more meat,positive,explicit,60,18,28,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,I have considered eating less meat,People around me eat more meat,positive,explicit,60,0,28,0.3007098259263951,1.0,0.3007098259263951,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,I like the taste of meat,I eat meat to get protein,positive,explicit,70,11,16,0.2129289104862213,1.0,0.2129289104862213,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,I like the taste of meat,Meat is filling for me,positive,explicit,70,11,11,0.2129289104862213,1.0,0.2129289104862213,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,b382256ca5a24f97,1,I dislike meat substitutes,I like the taste of meat,negative,explicit,75,20,11,1.0,0.2129289104862213,1.0,0.2129289104862213
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,I avoid eating dark meat,I have reduced how much meat I eat,positive,explicit,90,7,0,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,I avoid eating dark meat,I want to reduce digestive system issues,positive,explicit,85,7,-1,1.0,0.0668422131819014,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,I have reduced how much meat I eat,I find meat hard to give up,negative,explicit,70,0,0,1.0,0.116407652715975,1.0,0.0665183058740841
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,I have reduced how much meat I eat,I like the taste of meat,negative,explicit,80,0,11,1.0,0.2168809567683496,1.0,0.2168809567683496
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,I have reduced how much meat I eat,I want to reduce digestive system issues,positive,explicit,95,0,-1,1.0,0.0668422131819014,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,I have reduced how much meat I eat,Meat is my main source of protein,negative,explicit,70,0,16,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,I like the taste of meat,I find meat hard to give up,positive,explicit,95,11,0,0.2168809567683496,0.116407652715975,0.2168809567683496,0.0665183058740841
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,I like the taste of meat,Meat is my main source of protein,positive,explicit,60,11,16,0.2168809567683496,1.0,0.2168809567683496,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,I like the taste of meat,My family loves eating meat,positive,implicit,60,11,3,0.2168809567683496,1.0,0.2168809567683496,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,I like the taste of meat,I want to reduce digestive system issues,negative,explicit,75,11,-1,0.2168809567683496,0.0668422131819014,0.2168809567683496,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,Meat is my main source of protein,I want to reduce digestive system issues,negative,explicit,60,16,-1,1.0,0.0668422131819014,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,Meat is my main source of protein,I find meat hard to give up,positive,explicit,70,16,0,1.0,0.116407652715975,1.0,0.0665183058740841
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,6d94ac5f05b3776e,1,My family loves eating meat,I have reduced how much meat I eat,negative,implicit,40,3,0,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I eat meat regularly,I feel addicted to eating meat,positive,explicit,85,14,19,1.0,0.384888862368794,1.0,0.384888862368794
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I eat meat regularly,I have always eaten meat,positive,explicit,90,14,23,1.0,0.7143279065762409,1.0,0.7143279065762409
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I eat meat regularly,I love the taste of chicken,positive,explicit,80,14,1,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I eat meat regularly,I like bacon on cheeseburgers,positive,implicit,60,14,-1,1.0,0.0938422194266145,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I eat meat regularly,I enjoy crunchy fried chicken skin,positive,explicit,75,14,1,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I eat meat regularly,I cannot stick to eating only salads,positive,explicit,95,14,2,1.0,0.3419736665610119,1.0,0.3419736665610119
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I eat meat regularly,Meat eating is familiar to us,positive,explicit,90,14,-1,1.0,0.0761376479505009,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I eat meat regularly,My family eats meat regularly,positive,explicit,90,14,3,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I eat meat regularly,I have always eaten meat,positive,explicit,90,14,23,1.0,0.7143279065762409,1.0,0.7143279065762409
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I cannot stick to eating only salads,I feel addicted to eating meat,positive,explicit,80,2,19,0.3419736665610119,0.384888862368794,0.3419736665610119,0.384888862368794
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I enjoy crunchy fried chicken skin,I love the taste of chicken,positive,explicit,85,1,1,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I feel addicted to eating meat,I have always eaten meat,positive,explicit,65,19,23,0.384888862368794,0.7143279065762409,0.384888862368794,0.7143279065762409
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I have always eaten meat,Meat eating is familiar to us,positive,explicit,90,23,-1,0.7143279065762409,0.0761376479505009,0.7143279065762409,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,I have always eaten meat,My family eats meat regularly,positive,explicit,80,23,3,0.7143279065762409,1.0,0.7143279065762409,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,d626dfd972cd0a7d,1,Meat eating is familiar to us,My family eats meat regularly,positive,explicit,95,-1,3,0.0761376479505009,1.0,,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7eefc6f2e7826814,1,I choose meat for protein,I eat meat regularly,positive,explicit,90,16,14,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7eefc6f2e7826814,1,I choose meat for protein,I include meat in most meals,positive,explicit,85,16,23,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7eefc6f2e7826814,1,I eat meat regularly,I include meat in most meals,positive,explicit,95,14,23,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,7eefc6f2e7826814,1,I include meat in most meals,I use other proteins sometimes,negative,explicit,40,23,12,1.0,0.1289892217561998,1.0,0.1289892217561998
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,44bb0706ca255d7e,1,I have cut back on some meat,I have personal connections with farm animals,positive,explicit,90,0,5,1.0,0.7041570872792166,1.0,0.7041570872792166
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,44bb0706ca255d7e,1,I have cut back on some meat,I live alone,positive,explicit,70,0,-1,1.0,0.0571573305801907,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,44bb0706ca255d7e,1,I have cut back on some meat,I use meat substitutes at home,positive,explicit,85,0,20,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,44bb0706ca255d7e,1,I have cut back on some meat,I visualize animals when eating meat,positive,explicit,85,0,19,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,44bb0706ca255d7e,1,I have personal connections with farm animals,I visualize animals when eating meat,positive,explicit,80,5,19,0.7041570872792166,1.0,0.7041570872792166,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,44bb0706ca255d7e,1,I still eat fish and sometimes chicken,I have cut back on some meat,positive,explicit,60,1,0,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,44bb0706ca255d7e,1,I have cut back on some meat,Eating meat is a family tradition,negative,implicit,60,0,22,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,44bb0706ca255d7e,1,I have cut back on some meat,Some family members hunt for food,negative,implicit,45,0,-1,1.0,0.2361172242079267,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,44bb0706ca255d7e,1,Eating meat is a family tradition,I live alone,negative,implicit,40,22,-1,1.0,0.0571573305801907,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,44bb0706ca255d7e,1,Eating meat is a family tradition,I use meat substitutes at home,negative,implicit,55,22,20,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,44bb0706ca255d7e,1,I use meat substitutes at home,I live alone,positive,explicit,60,20,-1,1.0,0.0571573305801907,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,Financial cost affects meat choices,I cook lean meat at home,positive,implicit,30,9,-1,0.2513025421366003,0.1352313730377871,0.2513025421366003,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,Financial cost affects meat choices,I prefer ground sirloin,positive,implicit,25,9,1,0.2513025421366003,0.2137019293604967,0.2513025421366003,0.2137019293604967
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,Financial cost affects meat choices,I avoid fatty meat at home,positive,implicit,25,9,7,0.2513025421366003,1.0,0.2513025421366003,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,I avoid fatty meat at home,I cook lean meat at home,positive,explicit,95,7,-1,1.0,0.1352313730377871,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,I avoid fatty meat at home,I prefer ground sirloin,positive,explicit,80,7,1,1.0,0.2137019293604967,1.0,0.2137019293604967
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,I enjoy eating meat,I cook lean meat at home,positive,implicit,35,26,-1,1.0,0.1352313730377871,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,I enjoy eating meat,I eat fast food meat occasionally,positive,implicit,50,26,14,1.0,0.1888145135431881,1.0,0.1888145135431881
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,I enjoy eating meat,I prefer ground sirloin,positive,explicit,65,26,1,1.0,0.2137019293604967,1.0,0.2137019293604967
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,I enjoy eating meat,My family barbecues frequently,positive,implicit,40,26,3,1.0,0.7311239358787662,1.0,0.7311239358787662
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,I eat fast food meat occasionally,I cook lean meat at home,negative,explicit,50,14,-1,0.1888145135431881,0.1352313730377871,0.1888145135431881,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,I eat fast food meat occasionally,I avoid fatty meat at home,negative,explicit,60,14,7,0.1888145135431881,1.0,0.1888145135431881,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,I prefer ground sirloin,I cook lean meat at home,positive,explicit,95,1,-1,0.2137019293604967,0.1352313730377871,0.2137019293604967,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,I prefer ground sirloin,I avoid fatty meat at home,positive,explicit,90,1,7,0.2137019293604967,1.0,0.2137019293604967,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,8c30dfbb7ee2fbe8,1,My family barbecues frequently,I enjoy eating meat,positive,implicit,40,3,26,0.7311239358787662,1.0,0.7311239358787662,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,Everyone I know eats meat,Meat eating is normal in my community,positive,explicit,95,28,22,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,Eating meat is a habit among my friends,Everyone I know eats meat,positive,explicit,90,17,28,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,Eating meat is a habit among my friends,Meat eating is normal in my community,positive,explicit,88,17,22,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I eat meat every night for dinner,Meat eating is normal in my community,positive,explicit,75,23,22,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I eat meat every night for dinner,Everyone I know eats meat,positive,explicit,72,23,28,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I eat meat every night for dinner,I occasionally eat meat for lunch,positive,explicit,65,23,-1,1.0,0.1053215337362089,1.0,
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I eat meat every night for dinner,Meat tastes good,positive,explicit,80,23,11,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I eat meat every night for dinner,Meat is satisfying and filling,positive,explicit,75,23,11,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I believe meat is healthy,I need meat for protein,positive,explicit,85,25,16,1.0,0.3277149315216944,1.0,0.3277149315216944
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I believe meat is healthy,Meat eating is normal in my community,positive,implicit,50,25,22,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I need meat for protein,Meat is satisfying and filling,positive,implicit,55,16,11,0.3277149315216944,1.0,0.3277149315216944,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I believe meat is healthy,Meat is satisfying and filling,positive,implicit,40,25,11,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I was raised on a ranch,Meat eating is normal in my community,positive,explicit,80,21,22,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I was raised on a ranch,Everyone I know eats meat,positive,explicit,70,21,28,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I was raised on a ranch,Eating meat is a habit among my friends,positive,explicit,78,21,17,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,I was raised on a ranch,I eat meat every night for dinner,positive,implicit,50,21,23,1.0,1.0,1.0,1.0
03__qwen3-embedding-0.6b__run_20260210_221845_49de70a3,721f6be7c6c2c5e8,1,Meat tastes good,Meat is satisfying and filling,positive,explicit,85,11,11,1.0,1.0,1.0,1.0
