label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5152ad6df864fdab,1,I want to feel full and fueled,Meat provides me with protein,positive,explicit,90,10,4,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5152ad6df864fdab,1,I want to have healthy muscle mass,Meat provides me with protein,positive,explicit,90,4,4,0.8321693371108689,1.0,0.8321693371108689,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5152ad6df864fdab,1,I am on a low-carb diet,I want to feel full and fueled,positive,implicit,70,-1,10,0.1955908880824715,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5152ad6df864fdab,1,Meat provides me with protein,I eat multiple meat products daily,positive,explicit,85,4,16,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5152ad6df864fdab,1,My social contacts prefer taste and satiety,I eat multiple meat products daily,positive,implicit,50,13,16,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I avoid beef,I eat chicken and fish,positive,explicit,90,-1,2,0.1255877437923008,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I avoid beef,I have cholesterol concerns,positive,explicit,100,-1,3,0.1255877437923008,0.1726981976470621,,0.1726981976470621
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I eat chicken and fish,I have cholesterol concerns,positive,explicit,85,2,3,1.0,0.1726981976470621,1.0,0.1726981976470621
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I avoid beef,Meat expense is a concern for me,positive,explicit,75,-1,0,0.1255877437923008,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I eat chicken and fish,Meat expense is a concern for me,positive,explicit,70,2,0,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,Holiday traditions involve ham or turkey,I eat chicken and fish,positive,implicit,30,1,2,0.097915760990983,1.0,0.097915760990983,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I hear doctors advise less meat,I have cholesterol concerns,positive,explicit,85,0,3,0.2186885238703135,0.1726981976470621,0.0411717017480073,0.1726981976470621
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I hear doctors advise less meat,I avoid beef,positive,explicit,75,0,-1,0.2186885238703135,0.1255877437923008,0.0411717017480073,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I hear doctors advise less meat,I eat chicken and fish,positive,implicit,65,0,2,0.2186885238703135,1.0,0.0411717017480073,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I have cholesterol concerns,Meat expense is a concern for me,positive,explicit,50,3,0,0.1726981976470621,1.0,0.1726981976470621,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I avoid beef,I work in the medical profession,positive,explicit,60,-1,3,0.1255877437923008,0.0814558571581677,,0.0814558571581677
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I eat chicken and fish,I work in the medical profession,positive,explicit,55,2,3,1.0,0.0814558571581677,1.0,0.0814558571581677
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,I hear doctors advise less meat,I work in the medical profession,positive,explicit,95,0,3,0.2186885238703135,0.0814558571581677,0.0411717017480073,0.0814558571581677
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,3adb7e8ae191bee6,1,Meat expense is a concern for me,I work in the medical profession,negative,explicit,25,0,3,1.0,0.0814558571581677,1.0,0.0814558571581677
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,I have environmental concerns about red meat,I think red meat uses too many resources,positive,explicit,90,5,5,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,I have environmental concerns about red meat,I try to reduce red meat,positive,explicit,75,5,5,1.0,0.4489118421447937,1.0,0.4489118421447937
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,I have health concerns about red meat,I try to reduce red meat,positive,explicit,75,5,5,1.0,0.4489118421447937,1.0,0.4489118421447937
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,I often choose chicken or fish instead,I try to reduce red meat,positive,explicit,85,2,5,1.0,0.4489118421447937,1.0,0.4489118421447937
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,I often choose chicken or fish instead,I think red meat uses too many resources,positive,explicit,80,2,5,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,Local meat is too expensive for me,Red meat was expensive growing up,positive,implicit,40,0,5,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,My family ate healthy overall,Red meat was expensive growing up,positive,explicit,60,1,5,0.4678505669266558,1.0,0.4678505669266558,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,I try to reduce red meat,Red meat was expensive growing up,positive,implicit,30,5,5,0.4489118421447937,1.0,0.4489118421447937,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,I often choose chicken or fish instead,We ate fish every Friday for religious reasons,positive,implicit,35,2,2,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,I often choose chicken or fish instead,My family ate healthy overall,positive,implicit,30,2,1,1.0,0.4678505669266558,1.0,0.4678505669266558
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,I try to reduce red meat,My family ate healthy overall,positive,implicit,35,5,1,0.4489118421447937,0.4678505669266558,0.4489118421447937,0.4678505669266558
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,79908652a256d33e,1,We ate fish every Friday for religious reasons,My family ate healthy overall,positive,implicit,25,2,1,1.0,0.4678505669266558,1.0,0.4678505669266558
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,I can afford to buy meat,I eat meat every day,positive,explicit,80,0,15,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,I can afford to buy meat,Meat is part of my routine,positive,implicit,50,0,15,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,I enjoy the taste of meat,I eat meat every day,positive,explicit,85,9,15,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,I enjoy the taste of meat,Meat is part of my routine,positive,explicit,80,9,15,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,I enjoy the taste of meat,My family eats meat regularly,positive,explicit,70,9,1,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,I enjoy the taste of meat,My friends eat meat regularly,positive,explicit,70,9,1,1.0,0.1365614121099603,1.0,0.0401872081351372
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,I eat meat every day,Meat is part of my routine,positive,explicit,95,15,15,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,I eat meat every day,My family eats meat regularly,positive,explicit,90,15,1,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,I eat meat every day,My friends eat meat regularly,positive,explicit,75,15,1,1.0,0.1365614121099603,1.0,0.0401872081351372
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,Meat is a source of protein for me,I eat meat every day,positive,explicit,80,4,15,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,Meat is a source of protein for me,Meat is part of my routine,positive,explicit,70,4,15,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,Meat is a source of protein for me,I can afford to buy meat,positive,implicit,45,4,0,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,My family eats meat regularly,Meat is part of my routine,positive,implicit,70,1,15,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,My family eats meat regularly,My friends eat meat regularly,positive,explicit,60,1,1,1.0,0.1365614121099603,1.0,0.0401872081351372
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,405ae83ad699f77e,1,My friends eat meat regularly,Meat is part of my routine,positive,implicit,60,1,15,0.1365614121099603,1.0,0.0401872081351372,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,I am frustrated with food labeling,I value animal welfare,positive,explicit,90,0,8,0.3255802128284094,1.0,0.3255802128284094,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,I am frustrated with food labeling,I eat chicken regularly,negative,implicit,40,0,2,0.3255802128284094,0.2858438876106436,0.3255802128284094,0.2858438876106436
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,I am frustrated with food labeling,"I avoid beef, pork, and lamb",positive,implicit,30,0,-1,0.3255802128284094,0.0814539974201227,0.3255802128284094,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,"I avoid beef, pork, and lamb",I eat chicken regularly,negative,explicit,85,-1,2,0.0814539974201227,0.2858438876106436,,0.2858438876106436
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,"I avoid beef, pork, and lamb",I value animal welfare,positive,explicit,90,-1,8,0.0814539974201227,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,I have low iron,I eat chicken regularly,positive,explicit,95,4,2,0.0436912989077592,0.2858438876106436,0.0436912989077592,0.2858438876106436
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,I have low iron,"I avoid beef, pork, and lamb",negative,explicit,75,4,-1,0.0436912989077592,0.0814539974201227,0.0436912989077592,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,I have low iron,I value animal welfare,negative,explicit,80,4,8,0.0436912989077592,1.0,0.0436912989077592,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,I eat chicken regularly,I value animal welfare,negative,explicit,90,2,8,0.2858438876106436,1.0,0.2858438876106436,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,Social contacts grew up eating meat,I eat chicken regularly,positive,implicit,40,13,2,1.0,0.2858438876106436,1.0,0.2858438876106436
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,Vegan food is too expensive for me,I eat chicken regularly,positive,explicit,80,7,2,0.2013848152349826,0.2858438876106436,0.2013848152349826,0.2858438876106436
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,Vegan food is too expensive for me,I value animal welfare,negative,explicit,85,7,8,0.2013848152349826,1.0,0.2013848152349826,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,f1109e14be29a5d7,1,My son is vegetarian,I value animal welfare,positive,explicit,55,7,8,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about animal welfare,I am concerned about factory farming practices,positive,explicit,95,8,0,0.4150867310026754,0.1167640851269901,0.4150867310026754,0.1167640851269901
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about animal welfare,I am concerned about antibiotics in meat,positive,implicit,30,8,0,0.4150867310026754,0.1056544553353612,0.4150867310026754,0.1056544553353612
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about animal welfare,I eat vegetarian meals several times a week,positive,implicit,60,8,7,0.4150867310026754,1.0,0.4150867310026754,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about animal welfare,My daughter mainly eats vegetarian,positive,explicit,90,8,7,0.4150867310026754,1.0,0.4150867310026754,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about factory farming practices,I am concerned about antibiotics in meat,positive,explicit,95,0,0,0.1167640851269901,0.1056544553353612,0.1167640851269901,0.1056544553353612
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about factory farming practices,I eat vegetarian meals several times a week,positive,implicit,50,0,7,0.1167640851269901,1.0,0.1167640851269901,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about factory farming practices,My daughter mainly eats vegetarian,positive,implicit,70,0,7,0.1167640851269901,1.0,0.1167640851269901,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about antibiotics in meat,I eat vegetarian meals several times a week,positive,implicit,40,0,7,0.1056544553353612,1.0,0.1056544553353612,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I eat ground beef once a week,I eat vegetarian meals several times a week,negative,explicit,80,-1,7,0.1873748832295645,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I eat chicken regularly,I eat ground beef once a week,positive,explicit,80,2,-1,0.2918082876568992,0.1873748832295645,0.2918082876568992,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I eat chicken regularly,I eat vegetarian meals several times a week,negative,explicit,60,2,7,0.2918082876568992,1.0,0.2918082876568992,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I eat chicken regularly,My daughter mainly eats vegetarian,negative,explicit,80,2,7,0.2918082876568992,1.0,0.2918082876568992,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I eat ground beef once a week,My daughter mainly eats vegetarian,negative,explicit,80,-1,7,0.1873748832295645,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I eat chicken regularly,Social contacts avoid beef for animal welfare,positive,explicit,85,2,13,0.2918082876568992,1.0,0.2918082876568992,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I eat vegetarian meals several times a week,My daughter mainly eats vegetarian,positive,explicit,85,7,7,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about animal welfare,Social contacts avoid beef for animal welfare,positive,explicit,90,8,13,0.4150867310026754,1.0,0.4150867310026754,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about factory farming practices,Social contacts avoid beef for animal welfare,positive,explicit,80,0,13,0.1167640851269901,1.0,0.1167640851269901,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I eat chicken regularly,I eat meat for extra protein,positive,explicit,70,2,4,0.2918082876568992,1.0,0.2918082876568992,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I eat ground beef once a week,I eat meat for extra protein,positive,explicit,70,-1,4,0.1873748832295645,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I eat meat for extra protein,I eat vegetarian meals several times a week,negative,explicit,60,4,7,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about animal welfare,I eat meat for extra protein,negative,implicit,50,8,4,0.4150867310026754,1.0,0.4150867310026754,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about factory farming practices,I eat meat for extra protein,negative,implicit,50,0,4,0.1167640851269901,1.0,0.1167640851269901,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,I am concerned about antibiotics in meat,I eat meat for extra protein,negative,implicit,30,0,4,0.1056544553353612,1.0,0.1056544553353612,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,e16f233f154de5f7,1,My daughter mainly eats vegetarian,Social contacts avoid beef for animal welfare,positive,explicit,90,7,13,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,Eating meat is a family habit,I was raised to eat meat with meals,positive,explicit,95,1,-1,0.1938147836034941,0.0190816845471672,0.1938147836034941,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,Eating meat is a family habit,I eat beef every day,positive,explicit,85,1,-1,0.1938147836034941,0.0834866854166316,0.1938147836034941,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,Eating meat is a family habit,I eat meat in moderation,positive,implicit,40,1,10,0.1938147836034941,1.0,0.1938147836034941,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,Eating meat is a family habit,I want a balanced diet,positive,explicit,65,1,3,0.1938147836034941,1.0,0.1938147836034941,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,Eating meat is a family habit,I want dietary iron and protein,positive,explicit,60,1,4,0.1938147836034941,0.0462707609611711,0.1938147836034941,0.0462707609611711
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,Eating meat is a family habit,I was raised to eat meat with meals,positive,explicit,95,1,-1,0.1938147836034941,0.0190816845471672,0.1938147836034941,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I eat beef every day,I eat meat in moderation,positive,explicit,60,-1,10,0.0834866854166316,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I eat beef every day,I want dietary iron and protein,positive,explicit,90,-1,4,0.0834866854166316,0.0462707609611711,,0.0462707609611711
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I eat beef every day,I want a balanced diet,positive,explicit,70,-1,3,0.0834866854166316,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I eat meat in moderation,I reduced meat due to cholesterol concerns,positive,explicit,80,10,-1,1.0,0.3418706450807526,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I eat meat in moderation,I want to reduce cholesterol,positive,explicit,85,10,3,1.0,0.2498363613772247,1.0,0.2498363613772247
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I eat meat in moderation,I want a balanced diet,positive,explicit,70,10,3,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I reduced meat due to cholesterol concerns,I want to reduce cholesterol,positive,explicit,98,-1,3,0.3418706450807526,0.2498363613772247,,0.2498363613772247
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I reduced meat due to cholesterol concerns,My partner had high cholesterol levels,positive,explicit,96,-1,3,0.3418706450807526,0.1828333841469798,,0.1828333841469798
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I want dietary iron and protein,I want a balanced diet,positive,explicit,75,4,3,0.0462707609611711,1.0,0.0462707609611711,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I want to reduce cholesterol,My partner had high cholesterol levels,positive,explicit,90,3,3,0.2498363613772247,0.1828333841469798,0.2498363613772247,0.1828333841469798
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I eat beef every day,I reduced meat due to cholesterol concerns,negative,explicit,65,-1,-1,0.0834866854166316,0.3418706450807526,,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7965eb39cc1b7b97,1,I eat beef every day,I want to reduce cholesterol,negative,implicit,60,-1,3,0.0834866854166316,0.2498363613772247,,0.2498363613772247
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I am close to being vegetarian,I eat fish and poultry occasionally,positive,explicit,90,7,2,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I am close to being vegetarian,I have not eaten red meat in 20 years,positive,explicit,95,7,5,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I am close to being vegetarian,Vegetables are my primary protein source,positive,explicit,80,7,4,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I eat fish and poultry occasionally,I have not eaten red meat in 20 years,positive,explicit,90,2,5,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I eat fish and poultry occasionally,Vegetables are my primary protein source,positive,explicit,75,2,4,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have had pancreatitis,I have health concerns,positive,explicit,95,3,3,0.0757264218992327,0.0736383443454007,0.0757264218992327,0.0736383443454007
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have had pancreatitis,I have high blood pressure,positive,explicit,80,3,3,0.0757264218992327,0.192131035507559,0.0757264218992327,0.192131035507559
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have had pancreatitis,I have high cholesterol,positive,explicit,80,3,3,0.0757264218992327,0.1925319278558224,0.0757264218992327,0.1925319278558224
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have had pancreatitis,I have not eaten red meat in 20 years,positive,implicit,60,3,5,0.0757264218992327,1.0,0.0757264218992327,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have had pancreatitis,Vegetables are my primary protein source,positive,implicit,50,3,4,0.0757264218992327,1.0,0.0757264218992327,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have health concerns,I have high blood pressure,positive,explicit,90,3,3,0.0736383443454007,0.192131035507559,0.0736383443454007,0.192131035507559
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have health concerns,I have high cholesterol,positive,explicit,90,3,3,0.0736383443454007,0.1925319278558224,0.0736383443454007,0.1925319278558224
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have health concerns,I have not eaten red meat in 20 years,positive,explicit,85,3,5,0.0736383443454007,1.0,0.0736383443454007,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have health concerns,Vegetables are my primary protein source,positive,explicit,80,3,4,0.0736383443454007,1.0,0.0736383443454007,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have high blood pressure,I have high cholesterol,positive,explicit,85,3,3,0.192131035507559,0.1925319278558224,0.192131035507559,0.1925319278558224
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have high blood pressure,I have not eaten red meat in 20 years,positive,implicit,65,3,5,0.192131035507559,1.0,0.192131035507559,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have high blood pressure,Vegetables are my primary protein source,positive,implicit,60,3,4,0.192131035507559,1.0,0.192131035507559,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have high cholesterol,I have not eaten red meat in 20 years,positive,implicit,65,3,5,0.1925319278558224,1.0,0.1925319278558224,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have high cholesterol,Vegetables are my primary protein source,positive,implicit,60,3,4,0.1925319278558224,1.0,0.1925319278558224,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I have not eaten red meat in 20 years,Vegetables are my primary protein source,positive,explicit,80,5,4,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I believe in ethical treatment of animals,I am close to being vegetarian,positive,explicit,60,8,7,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,7819704fed235622,1,I believe in ethical treatment of animals,Vegetables are my primary protein source,positive,explicit,60,8,4,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c314920d84ff0215,1,I eat meat four times a week,I enjoy the taste of meat,positive,explicit,90,16,9,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c314920d84ff0215,1,I eat meat four times a week,I have cultural traditions of eating meat,positive,explicit,80,16,1,1.0,0.0912285708772849,1.0,0.0912285708772849
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c314920d84ff0215,1,I eat meat four times a week,Meat substitutes do not taste like real meat,positive,implicit,40,16,0,1.0,0.23388808693184,1.0,0.23388808693184
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c314920d84ff0215,1,I enjoy the taste of meat,Meat substitutes do not taste like real meat,positive,explicit,90,9,0,1.0,0.23388808693184,1.0,0.23388808693184
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c314920d84ff0215,1,I enjoy the taste of meat,I have cultural traditions of eating meat,positive,explicit,70,9,1,1.0,0.0912285708772849,1.0,0.0912285708772849
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c314920d84ff0215,1,I have cultural traditions of eating meat,My family are all meat eaters,positive,explicit,90,1,1,0.0912285708772849,0.5460061119190279,0.0912285708772849,0.5460061119190279
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c314920d84ff0215,1,I have cultural traditions of eating meat,My friends are mostly meat eaters,positive,explicit,80,1,1,0.0912285708772849,0.1175186315923036,0.0912285708772849,0.0476906220545866
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c314920d84ff0215,1,I enjoy the taste of meat,My family are all meat eaters,positive,implicit,50,9,1,1.0,0.5460061119190279,1.0,0.5460061119190279
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c314920d84ff0215,1,I enjoy the taste of meat,My friends are mostly meat eaters,positive,implicit,40,9,1,1.0,0.1175186315923036,1.0,0.0476906220545866
