label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,6db699e0a33315d4,1,I watched documentaries about meat processing,Processed meats are unhealthy,positive,explicit,100,5,3,0.2829006449987716,1.0,0.2829006449987716,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,6db699e0a33315d4,1,I watched documentaries about meat processing,Eating too much meat is unhealthy,positive,explicit,80,5,3,0.2829006449987716,1.0,0.2829006449987716,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,6db699e0a33315d4,1,Meat is tasty to eat,Eating too much meat is unhealthy,negative,implicit,40,2,3,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,6db699e0a33315d4,1,I am used to eating meat,Eating too much meat is unhealthy,negative,implicit,30,11,3,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,6db699e0a33315d4,1,I eat meat most nights,Eating too much meat is unhealthy,negative,implicit,40,14,3,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,6db699e0a33315d4,1,Processed meats are unhealthy,Eating too much meat is unhealthy,positive,implicit,70,3,3,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,Family reasons prevent total meat elimination,Health reasons prevent total meat elimination,positive,explicit,90,1,1,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,Family reasons prevent total meat elimination,I eat beef occasionally,positive,explicit,65,1,-1,1.0,0.1169826586845913,1.0,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,Family reasons prevent total meat elimination,I eat chicken a few times a week,positive,explicit,65,1,6,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,Family reasons prevent total meat elimination,I share meat-eating habits with my partner,positive,explicit,60,1,-1,1.0,0.2963722214101126,1.0,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,Health reasons prevent total meat elimination,I eat beef occasionally,positive,explicit,70,1,-1,1.0,0.1169826586845913,1.0,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,Health reasons prevent total meat elimination,I eat chicken a few times a week,positive,explicit,70,1,6,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,Health reasons prevent total meat elimination,I share meat-eating habits with my partner,positive,explicit,60,1,-1,1.0,0.2963722214101126,1.0,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,I am in favor of animal rights,I avoid eating intelligent animals,positive,explicit,90,9,17,0.4271357370044574,1.0,0.4271357370044574,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,I am in favor of animal rights,I feel moral unease about eating animals,positive,explicit,90,9,3,0.4271357370044574,1.0,0.4271357370044574,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,I am in favor of animal rights,I want to eliminate meat from my diet,positive,explicit,85,9,1,0.4271357370044574,1.0,0.4271357370044574,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,I avoid eating intelligent animals,I feel moral unease about eating animals,positive,explicit,85,17,3,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,I eat beef occasionally,I feel moral unease about eating animals,negative,explicit,65,-1,3,0.1169826586845913,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,I eat chicken a few times a week,I feel moral unease about eating animals,negative,explicit,65,6,3,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,I avoid eating intelligent animals,I never eat pork,positive,explicit,95,17,18,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,I feel moral unease about eating animals,I want to eliminate meat from my diet,positive,explicit,85,3,1,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,I never eat pork,I want to eliminate meat from my diet,positive,implicit,60,18,1,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,I share meat-eating habits with my partner,I want to eliminate meat from my diet,positive,implicit,55,-1,1,0.2963722214101126,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,Family reasons prevent total meat elimination,I want to eliminate meat from my diet,negative,explicit,90,1,1,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,bb10b3e293fa7488,1,Health reasons prevent total meat elimination,I want to eliminate meat from my diet,negative,explicit,90,1,1,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,Availability influences my meat choices,Cost influences my meat choices,positive,explicit,80,13,13,0.2100532344778589,0.252538719412929,0.2100532344778589,0.252538719412929
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,Availability influences my meat choices,I eat mainly chicken and poultry,positive,implicit,40,13,4,0.2100532344778589,1.0,0.2100532344778589,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,Cost influences my meat choices,I eat mainly chicken and poultry,positive,implicit,40,13,4,0.252538719412929,1.0,0.252538719412929,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I am the main household cook,My household eats what I cook,positive,explicit,95,-1,0,0.0368482740527757,0.4838326476345037,,0.4838326476345037
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I eat mainly chicken and poultry,I eat meat daily,positive,explicit,90,4,-1,1.0,0.0248770927100616,1.0,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I eat meat because it is filling,I eat meat daily,positive,explicit,80,-1,-1,0.0272550706887632,0.0248770927100616,,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I eat meat because it is filling,I eat mainly chicken and poultry,positive,implicit,35,-1,4,0.0272550706887632,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I eat meat because it is filling,We raise our own chickens,positive,implicit,30,-1,4,0.0272550706887632,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I eat mainly chicken and poultry,We raise our own chickens,positive,explicit,95,4,4,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I am the main household cook,I eat mainly chicken and poultry,positive,implicit,35,-1,4,0.0368482740527757,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I am the main household cook,I eat meat daily,positive,implicit,30,-1,-1,0.0368482740527757,0.0248770927100616,,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I am the main household cook,We raise our own chickens,positive,implicit,30,-1,4,0.0368482740527757,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I am the main household cook,Availability influences my meat choices,positive,implicit,30,-1,13,0.0368482740527757,0.2100532344778589,,0.2100532344778589
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I am the main household cook,Cost influences my meat choices,positive,implicit,30,-1,13,0.0368482740527757,0.252538719412929,,0.252538719412929
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I am the main household cook,I eat meat because it is filling,positive,implicit,25,-1,-1,0.0368482740527757,0.0272550706887632,,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,I eat mainly chicken and poultry,My household eats what I cook,positive,explicit,75,4,0,1.0,0.4838326476345037,1.0,0.4838326476345037
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,7c0d0af95f8b1f08,1,My household eats what I cook,We raise our own chickens,positive,implicit,40,0,4,0.4838326476345037,1.0,0.4838326476345037,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,Chicken is easier for social situations,I eat only chicken and turkey,positive,explicit,90,2,4,0.1755508052622814,1.0,0.1755508052622814,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,Chicken is easier for social situations,I struggle getting enough protein vegetarian,positive,explicit,85,2,3,0.1755508052622814,0.2213028196343109,0.1755508052622814,0.2213028196343109
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I avoid eating beef,I avoid eating pork,positive,implicit,80,17,17,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I avoid eating beef,I did not like pork or beef taste,positive,explicit,95,17,3,1.0,0.2711071232520782,1.0,0.2711071232520782
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I avoid eating pork,I did not like pork or beef taste,positive,explicit,95,17,3,1.0,0.2711071232520782,1.0,0.2711071232520782
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I eat only chicken and turkey,I avoid eating beef,positive,explicit,85,4,17,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I eat only chicken and turkey,I avoid eating pork,positive,explicit,85,4,17,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I eat only chicken and turkey,I focus on meat for protein,positive,explicit,90,4,5,1.0,0.7030682466162407,1.0,0.7030682466162407
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I eat only chicken and turkey,I struggle getting enough protein vegetarian,positive,explicit,80,4,3,1.0,0.2213028196343109,1.0,0.2213028196343109
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I focus on meat for protein,I struggle getting enough protein vegetarian,positive,explicit,92,5,3,0.7030682466162407,0.2213028196343109,0.7030682466162407,0.2213028196343109
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I did not like pork or beef taste,I focus on meat for protein,positive,explicit,40,3,5,0.2711071232520782,0.7030682466162407,0.2711071232520782,0.7030682466162407
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I did not like pork or beef taste,I eat only chicken and turkey,positive,explicit,82,3,4,0.2711071232520782,1.0,0.2711071232520782,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I struggle getting enough protein vegetarian,I want to reduce environmental impact,negative,explicit,65,3,-1,0.2213028196343109,0.2675443453675514,0.2213028196343109,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ec02d5c2a65d3fd2,1,I eat only chicken and turkey,I want to reduce environmental impact,positive,implicit,50,4,-1,1.0,0.2675443453675514,1.0,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am concerned about environmental impact,I am motivated by health reasons,positive,explicit,60,16,12,1.0,0.0862484773400597,1.0,0.0862484773400597
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am concerned about environmental impact,I am motivated by personal values,positive,explicit,65,16,0,1.0,0.2750935178200211,1.0,0.2750935178200211
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am concerned about environmental impact,I am trying to reduce meat consumption,positive,explicit,90,16,1,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am concerned about environmental impact,I avoid eating red meat,positive,explicit,85,16,1,1.0,0.2989527426171463,1.0,0.1351281537559143
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am motivated by health reasons,I am motivated by personal values,positive,explicit,70,12,0,0.0862484773400597,0.2750935178200211,0.0862484773400597,0.2750935178200211
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am motivated by health reasons,I am trying to reduce meat consumption,positive,explicit,90,12,1,0.0862484773400597,1.0,0.0862484773400597,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am motivated by health reasons,I avoid eating red meat,positive,explicit,85,12,1,0.0862484773400597,0.2989527426171463,0.0862484773400597,0.1351281537559143
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am motivated by personal values,I am trying to reduce meat consumption,positive,explicit,75,0,1,0.2750935178200211,1.0,0.2750935178200211,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am motivated by personal values,I avoid eating red meat,positive,implicit,55,0,1,0.2750935178200211,0.2989527426171463,0.2750935178200211,0.1351281537559143
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am trying to reduce meat consumption,I avoid eating red meat,positive,explicit,95,1,1,1.0,0.2989527426171463,1.0,0.1351281537559143
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am trying to reduce meat consumption,I eat about five servings of meat a week,positive,explicit,85,1,6,1.0,0.0731760468373277,1.0,0.0731760468373277
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I avoid eating red meat,I eat about five servings of meat a week,positive,explicit,70,1,6,0.2989527426171463,0.0731760468373277,0.1351281537559143,0.0731760468373277
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I am trying to reduce meat consumption,My partner is also reducing meat consumption,positive,explicit,80,1,1,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,54cc4241bdbfff9e,1,I avoid eating red meat,My partner is also reducing meat consumption,positive,explicit,70,1,1,0.2989527426171463,1.0,0.1351281537559143,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I am unwilling to butcher cows or pigs,I avoid eating beef and pork,positive,explicit,95,18,17,1.0,0.829344793211035,1.0,0.829344793211035
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I avoid eating beef and pork,I consider health when choosing meat,positive,explicit,90,17,13,0.829344793211035,0.1960627151054653,0.829344793211035,0.1960627151054653
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I avoid eating beef and pork,I consider price when choosing meat,positive,explicit,60,17,13,0.829344793211035,0.2267854311106651,0.829344793211035,0.2267854311106651
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I avoid eating beef and pork,I consider ethics when eating meat,positive,explicit,70,17,13,0.829344793211035,0.255050907286589,0.829344793211035,0.255050907286589
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I consider animal intelligence,I am unwilling to butcher cows or pigs,positive,explicit,85,9,18,0.3556023228589918,1.0,0.3556023228589918,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I consider animal intelligence,I avoid eating beef and pork,positive,explicit,80,9,17,0.3556023228589918,0.829344793211035,0.3556023228589918,0.829344793211035
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I consider animal intelligence,I consider ethics when eating meat,positive,explicit,88,9,13,0.3556023228589918,0.255050907286589,0.3556023228589918,0.255050907286589
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I consider ethics when eating meat,I am unwilling to butcher cows or pigs,positive,explicit,80,13,18,0.255050907286589,1.0,0.255050907286589,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I consider health when choosing meat,I primarily eat chicken,positive,explicit,92,13,4,0.1960627151054653,1.0,0.1960627151054653,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I consider health when choosing meat,My household primarily eats chicken,positive,explicit,80,13,4,0.1960627151054653,1.0,0.1960627151054653,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I consider health when choosing meat,I consider price when choosing meat,positive,explicit,60,13,13,0.1960627151054653,0.2267854311106651,0.1960627151054653,0.2267854311106651
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I consider environmental impact of meat,I consider ethics when eating meat,positive,explicit,77,13,13,1.0,0.255050907286589,1.0,0.255050907286589
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I consider environmental impact of meat,I primarily eat chicken,positive,implicit,45,13,4,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I consider ethics when eating meat,I primarily eat chicken,positive,explicit,90,13,4,0.255050907286589,1.0,0.255050907286589,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I primarily eat chicken,My household primarily eats chicken,positive,explicit,98,4,4,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,I consider ethics when eating meat,I consider price when choosing meat,positive,implicit,40,13,13,0.255050907286589,0.2267854311106651,0.255050907286589,0.2267854311106651
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,Documentaries influence my views on meat,I consider animal intelligence,positive,explicit,65,13,9,0.1854305866086698,0.3556023228589918,0.1854305866086698,0.3556023228589918
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,Documentaries influence my views on meat,I consider ethics when eating meat,positive,explicit,60,13,13,0.1854305866086698,0.255050907286589,0.1854305866086698,0.255050907286589
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,97773a8839d3f6fe,1,Documentaries influence my views on meat,I consider environmental impact of meat,positive,explicit,60,13,13,0.1854305866086698,1.0,0.1854305866086698,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I approve eating animals if not cruel,I sometimes choose meat with fewer antibiotics,positive,explicit,80,2,-1,1.0,0.047853115205251,1.0,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I approve eating animals if not cruel,My family has always eaten meat,positive,explicit,60,2,-1,1.0,0.1280644223856875,1.0,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I approve eating animals if not cruel,I eat meat regularly,positive,implicit,70,2,-1,1.0,0.0054790294632125,1.0,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I eat chicken most often,I eat meat regularly,positive,explicit,90,4,-1,0.3519541478517455,0.0054790294632125,0.3519541478517455,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I eat meat regularly,I like the taste of meat,positive,explicit,85,-1,-1,0.0054790294632125,0.0059613635186422,,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I eat meat regularly,I like the texture of meat,positive,explicit,70,-1,2,0.0054790294632125,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I eat meat regularly,I want to get protein from meat,positive,explicit,80,-1,5,0.0054790294632125,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I like the taste of meat,I like the texture of meat,positive,explicit,95,-1,2,0.0059613635186422,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I like the taste of meat,I want to get protein from meat,positive,explicit,75,-1,5,0.0059613635186422,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I like the taste of meat,I eat chicken most often,positive,implicit,60,-1,4,0.0059613635186422,0.3519541478517455,,0.3519541478517455
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I like the texture of meat,I eat chicken most often,positive,implicit,40,2,4,1.0,0.3519541478517455,1.0,0.3519541478517455
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I want to get protein from meat,I eat chicken most often,positive,explicit,70,5,4,1.0,0.3519541478517455,1.0,0.3519541478517455
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I want to get protein from meat,I dislike tofu,positive,implicit,50,5,3,1.0,0.3824738261752903,1.0,0.3824738261752903
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I want to get protein from meat,I eat meat regularly,positive,explicit,80,5,-1,1.0,0.0054790294632125,1.0,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I dislike tofu,I eat meat regularly,positive,implicit,55,3,-1,0.3824738261752903,0.0054790294632125,0.3824738261752903,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I approve eating animals if not cruel,I want to get protein from meat,positive,implicit,50,2,5,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I approve eating animals if not cruel,I dislike tofu,positive,implicit,35,2,3,1.0,0.3824738261752903,1.0,0.3824738261752903
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I approve eating animals if not cruel,I eat chicken most often,positive,implicit,40,2,4,1.0,0.3519541478517455,1.0,0.3519541478517455
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,ac2d736537b2aa39,1,I eat meat regularly,My family has always eaten meat,positive,explicit,90,-1,-1,0.0054790294632125,0.1280644223856875,,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,87e1dbf2ddd33fb1,1,I am not a fan of pork,I enjoy eating different kinds of meat,negative,explicit,40,3,-1,0.1778284306967473,0.0277736367092273,0.1778284306967473,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,87e1dbf2ddd33fb1,1,I enjoy eating different kinds of meat,I limit meat to two or three days weekly,negative,explicit,65,-1,6,0.0277736367092273,0.392702174493762,,0.392702174493762
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,87e1dbf2ddd33fb1,1,I limit meat to two or three days weekly,I question eating meat after seeing animal videos,positive,explicit,75,6,-1,0.392702174493762,0.1225373993981586,0.392702174493762,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,87e1dbf2ddd33fb1,1,I limit meat to two or three days weekly,My mom encourages eating less meat for health,positive,explicit,80,6,1,0.392702174493762,1.0,0.392702174493762,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,87e1dbf2ddd33fb1,1,I question eating meat after seeing animal videos,My mom cares about animal welfare,positive,explicit,70,-1,9,0.1225373993981586,0.4516614399141018,,0.4516614399141018
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,87e1dbf2ddd33fb1,1,My mom cares about animal welfare,My mom encourages eating less meat for health,positive,explicit,65,9,1,0.4516614399141018,1.0,0.4516614399141018,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,d4cec8da03bc12ab,1,Fasting made me feel healthier,I aspire to eat less meat,positive,implicit,65,0,1,0.7091471869565367,1.0,0.7091471869565367,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,d4cec8da03bc12ab,1,Fasting made me feel healthier,I eat meat out of habit,negative,implicit,40,0,-1,0.7091471869565367,0.0252970658681247,0.7091471869565367,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,d4cec8da03bc12ab,1,Fasting made me feel healthier,Rising meat prices may reduce consumption,positive,implicit,30,0,1,0.7091471869565367,1.0,0.7091471869565367,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,d4cec8da03bc12ab,1,I aspire to eat less meat,I eat meat out of habit,negative,explicit,70,1,-1,1.0,0.0252970658681247,1.0,
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,d4cec8da03bc12ab,1,I aspire to eat less meat,Most family and friends eat meat,negative,implicit,50,1,14,1.0,0.2742177595390079,1.0,0.2742177595390079
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,d4cec8da03bc12ab,1,I aspire to eat less meat,Rising meat prices may reduce consumption,positive,explicit,55,1,1,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,d4cec8da03bc12ab,1,I eat meat out of habit,Most family and friends eat meat,positive,explicit,85,-1,14,0.0252970658681247,0.2742177595390079,,0.2742177595390079
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,d4cec8da03bc12ab,1,I eat meat out of habit,Rising meat prices may reduce consumption,negative,explicit,60,-1,1,0.0252970658681247,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,c842caeb15405a78,1,I am concerned about animal welfare,I prefer grass-fed meat,positive,explicit,75,9,2,1.0,0.3036045602501159,1.0,0.3036045602501159
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,c842caeb15405a78,1,I am concerned about animal welfare,I select meat for health benefits,positive,implicit,30,9,13,1.0,0.2205254050412486,1.0,0.2205254050412486
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,c842caeb15405a78,1,I am concerned about animal welfare,I avoid processed meats,positive,implicit,30,9,17,1.0,1.0,1.0,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,c842caeb15405a78,1,I cook most meals at home,I avoid processed meats,positive,explicit,80,-1,17,0.0415383385019651,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,c842caeb15405a78,1,I cook most meals at home,I eat less meat than before,positive,implicit,30,-1,1,0.0415383385019651,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,c842caeb15405a78,1,I cook most meals at home,I eat meat with every meal,positive,explicit,60,-1,10,0.0415383385019651,0.3611657013580203,,0.3611657013580203
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,c842caeb15405a78,1,I cook most meals at home,My religion restricts some meats,positive,explicit,70,-1,1,0.0415383385019651,1.0,,1.0
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,c842caeb15405a78,1,I cook most meals at home,I select meat for health benefits,positive,explicit,70,-1,13,0.0415383385019651,0.2205254050412486,,0.2205254050412486
07__bert-base-nli-mean-tokens__run_20260210_222836_5385f300,c842caeb15405a78,1,I avoid processed meats,I select meat for health benefits,positive,explicit,85,17,13,1.0,0.2205254050412486,1.0,0.2205254050412486
